endTime,artistName,trackName,msPlayed
2022-09-19 03:37,Anirudh Ravichander,Pathala Pathala,3336
2022-09-19 03:37,Anirudh Ravichander,Porkanda Singam,733
2022-09-19 03:37,Anirudh Ravichander,Vikram - Title Track,135226
2022-09-19 03:40,Hemachandra Vedala,Chudandi Saaru,1716
2022-09-19 03:40,Anirudh Ravichander,Once Upon a Time,143709
2022-09-19 03:52,L. V. Revanth,Luckkanna Mate Nillu,99120
2022-09-19 05:36,Visleshakulu [ Telugu ],#10 Climaxes and Closures ft. Praneeth Hanumantu,3383600
2022-09-19 05:45,Visleshakulu [ Telugu ],#21 Jana Gana Mana ft. Point Entante ,475360
2022-09-19 05:50,Harish Raghavendra,Hrudayam Ekkadunnadi,315396
2022-09-19 05:55,Tippu,Gaallo Thelinattunde,290862
2022-09-19 06:00,KK,Ye Mera Jaha,312781
2022-09-19 06:01,"Hari Haran, Shreya Ghoshal",Neelo Jarige,5560
2022-09-19 06:06,Ramana Gogula,Travelling Soldier,268251
2022-09-19 06:07,Ramana Gogula,Yey Chikittha,60092
2022-09-19 06:07,Udit Narayan,Ammaye,1191
2022-09-19 06:07,Yuvan Shankar Raja,Panjaa,23
2022-09-19 06:08,Tippu,Bangaram,608
2022-09-19 06:08,Harish Raghavendra,Hrudayam Ekkadunnadi,23
2022-09-19 06:08,Harish Raghavendra,Hrudayam Ekkadunnadi,2057
2022-09-19 06:08,Harish Raghavendra,Hrudayam Ekkadunnadi,3466
2022-09-19 06:08,Arun Kaundinya,La La Bheemla,878
2022-09-19 06:08,"Shankar Mahadevan, Gopika poornima",Akasam Ammayaithe,8807
2022-09-19 06:08,Mallikarjun,Chitti Nadumune,1181
2022-09-19 06:10,Ramana Gogula,Vayari Bhama,2890
2022-09-19 06:10,Ramana Gogula,Made In Andhra,23
2022-09-19 06:10,Ramana Gogula,Bangala Kathamulo,866
2022-09-19 06:10,Baba Sehgal,Jalsa Jalsa,1012
2022-09-19 06:10,Yuvan Shankar Raja,Panjaa,152260
2022-09-19 06:11,Yuvan Shankar Raja,Panjaa,6905
2022-09-19 06:15,Baba Sehgal,Jalsa Jalsa,258384
2022-09-19 06:20,Thaman S,Bheemla Nayak Title Song,318474
2022-09-19 06:28,Thaman S,Kanti Papa,264330
2022-09-19 06:29,KK,Inte Inthinte,36197
2022-09-19 06:29,Devi Sri Prasad,Ninnu Chudagaane,7565
2022-09-19 06:29,Anirudh Ravichander,Gaali Vaaluga,3328
2022-09-19 06:34,KK,My Heart is Beating,298392
2022-09-19 06:36,K. S. Chithra,Antha Ishtam,0
2022-09-19 06:36,Anirudh Ravichander,Baitikochi Chuste,70339
2022-09-19 06:36,Rajesh,Ee Chota Nuvvunna,1027
2022-09-19 06:36,Vijay Prakash,O Pilla Shubhanalla,1040
2022-09-19 06:40,Sid Sriram,Maguva Maguva - Telugu,250666
2022-09-19 06:45,Vijay Prakash,Aaradugula Bullet,286775
2022-09-19 06:47,Haricharan,Bhaje Bhaaje,158103
2022-09-19 06:47,"Nakash Aziz, Arjun Chandy",AB Yevaro Nee Baby,1001
2022-09-19 06:48,"Nakash Aziz, Dhanunjay, Nuthana",Laage Laage,537
2022-09-19 06:48,M.M.Manasi,Tauba Tauba,688
2022-09-19 06:48,A.R. Rahman,Power Star,1875
2022-09-19 06:48,Baba Sehgal,Jalsa Jalsa,8538
2022-09-19 06:52,M.M.Manasi,Tauba Tauba,265163
2022-09-19 06:56,"Baba Sehgal, Naveen Madhav",Dekho Dekho Gabbar Singh,260000
2022-09-19 06:57,A.R. Rahman,Amma Thale,5682
2022-09-19 07:01,Shankar Mahadevan,Bapu Gari Bommo,23
2022-09-19 07:01,Haricharan,Ela Ela Naalo,4994
2022-09-19 07:01,S. P. Balasubrahmanyam,Ee Manase Se Se,954
2022-09-19 07:01,"Narendra, Geetha Madhuri",Melikalu,262413
2022-09-19 07:01,Narendra Doddapaneni,Kirraaku,875
2022-09-19 07:01,S.P. Charan,Chiguraku Chatu,0
2022-09-19 07:01,Karunya,Vayyarala,777
2022-09-19 07:01,Simha,Khakhee Chokka,0
2022-09-19 07:05,"Vaddepalli Srinivas, Pawan Kalyan",Pillaa,227806
2022-09-19 07:05,Sagar,Nee Chepakallu,678
2022-09-19 07:05,Mano,Holi Holi,23
2022-09-19 07:05,Saloni,Veyira Cheyyi Veyira,4678
2022-09-19 07:07,Srinivas,Cheliya,23
2022-09-19 07:07,Hemachandra Vedala,Aale Bale,1500
2022-09-19 07:07,M.M.Manasi,Tauba Tauba,7912
2022-09-19 07:07,David Simon,Time To Party,123490
2022-09-19 07:12,Hemachandra Vedala,Aale Bale,306399
2022-09-19 07:17,"Mamta Sharma, Kushi Murali",Kevvu Keka,247361
2022-09-19 07:21,Narendra Doddapaneni,Kirraaku,30000
2022-09-19 07:21,Benny Dayal,Jennifer Lopez,258818
2022-09-19 07:56,Visleshakulu [ Telugu ],#23 Discussing Cinema with Vivek Athreya,753735
2022-09-19 07:56,Kala Bhairava,The Flute Of Srikrishna,4788
2022-09-19 07:57,Kala Bhairava,Presenting Karthikeya 2,22874
2022-09-19 07:57,Kala Bhairava,Karthikeya Intro,9340
2022-09-19 07:58,Kala Bhairava,Origin Of Abheeras,3216
2022-09-19 07:58,Kala Bhairava,Shanthanu,3669
2022-09-19 07:58,Kala Bhairava,Na Aham Kartha,2186
2022-09-19 07:58,Kala Bhairava,Yaagam Modhalu,1580
2022-09-19 07:58,Kala Bhairava,Abheera,4943
2022-09-19 07:58,Kala Bhairava,Doctor Karthikeya,8680
2022-09-19 07:58,Kala Bhairava,Dhanvanthri Vedpathak,896
2022-09-19 07:58,Kala Bhairava,Karthikeya Intro,52080
2022-09-19 08:01,Kala Bhairava,Krishnam Vande Jagadgurum,150400
2022-09-19 08:01,Kala Bhairava,The Quest Begins,3800
2022-09-19 08:06,Vijay Prakash,"Raamam Raaghavam (From ""Rrr"")",4544
2022-09-19 08:06,A.R. Rahman,"Adheeraa (From ""Cobra"")",259139
2022-09-19 08:10,Anirudh Ravichander,"Beast Mode (From ""Beast"")",220350
2022-09-19 08:10,A.R. Rahman,"Adheeraa (From ""Cobra"")",5481
2022-09-19 08:12,Sricharan Pakala,Pataas Pilla,1285
2022-09-19 08:12,Lijo George,"Akdi Pakdi (From ""Liger"")",147525
2022-09-19 08:12,Karthik,Oru Maalai,685
2022-09-19 08:12,Latverzyla,Sigma,232
2022-09-19 08:16,Anirudh Ravichander,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")",209032
2022-09-19 08:23,Thalapathy Vijay,"Jolly O Gymkhana (From ""Beast"")",208064
2022-09-19 08:24,Vishal Chandrashekhar,"Dope Anthem - From ""Simba""",1074
2022-09-19 08:24,Rahul Sipligunj,"Naatu Naatu (From ""Rrr"")",89178
2022-09-19 08:28,A.R. Rahman,Newyork Nagaram,23
2022-09-19 08:28,Sivam,Karuppu Vellai,183972
2022-09-19 08:29,Anirudh Ravichander,Ghost Unmasked - Background Score,74410
2022-09-19 08:30,Sid Sriram,"Kaadhal En Kaviye - From ""Salmon 3D""",1288
2022-09-19 08:30,Sam C.S.,"Voyage Of Agilan King Of The Indian Ocean - From ""Agilan""",1100
2022-09-19 08:30,Thaman S,"Tum Tum (From ""Enemy"")",1123
2022-09-19 08:30,Sukhwinder Singh,"Arjunar Villu (From ""Gilli"")",56518
2022-09-19 08:32,Sathyaprakash,"Sanchari (From ""Radhe Shyam"")",118688
2022-09-19 08:35,Anirudh Ravichander,Vikram - Title Track,218823
2022-09-19 08:38,Dhibu Ninan Thomas,"Adiye Theme - From ""Bachelor""",0
2022-09-19 08:38,Thaman S,Sketch - Theme,991
2022-09-19 08:38,Vishal Chandrashekhar,"Bodhai Kaname - From ""Oh Manapenne""",973
2022-09-19 08:38,Dhanush,"Megham Karukatha (From ""Thiruchitrambalam"")",151455
2022-09-19 08:38,Hiphop Tamizha,Kadhale Kadhale,1568
2022-09-19 08:41,Anirudh Ravichander,Lokiverse - Background Score,156330
2022-09-19 08:43,ShaSings,Let Me Down Slowly / Mai Dhoondhne Ko Zamaney / Kabhi Jo Badal Barsey (Medley),783
2022-09-19 08:43,Vishal Chandrashekhar,"Lazy Song - From ""Oh Manapenne""",1756
2022-09-19 08:43,Adhya,Blood bath,152024
2022-09-19 09:03,Hiphop Tamizha,Sakkarakatti,85863
2022-09-19 10:30,Anirudh Ravichander,Amar Theme - Background Score,148023
2022-09-19 10:32,Anirudh Ravichander,Amar & Gayathri - Background Score,55439
2022-09-19 10:32,Anirudh Ravichander,Sandhanam Theme - Background Score,106495
2022-09-19 10:34,Anirudh Ravichander,What's Cookin? - Background Score,79554
2022-09-19 10:35,Anirudh Ravichander,Marriage At 2AM - Background Score,909
2022-09-19 10:35,Anirudh Ravichander,Moaning Theme - Background Score,65129
2022-09-19 10:35,Anirudh Ravichander,Wedding Party - Background Score,1982
2022-09-19 10:36,Anirudh Ravichander,Pablo Sandhanam - Background Score,45055
2022-09-19 10:36,Anirudh Ravichander,Agent Vikram - Background Score,34318
2022-09-19 10:38,Anirudh Ravichander,Ghost Unmasked - Background Score,74410
2022-09-19 10:38,Anirudh Ravichander,The Dilli Connect - Background Score,29462
2022-09-19 10:38,Anirudh Ravichander,The Vikram Squad - Background Score,5565
2022-09-19 10:40,Anirudh Ravichander,Prabanjan Theme - Background Score,35266
2022-09-19 10:40,Anirudh Ravichander,Sound of Vikram - Background Score,1350
2022-09-19 10:40,Anirudh Ravichander,Shield Fight - Background Score,96938
2022-09-19 10:40,Anirudh Ravichander,The Name is Vikram - Background Score,1411
2022-09-19 10:40,Anirudh Ravichander,Agent Tina - Background Score,1117
2022-09-19 10:43,Anirudh Ravichander,Porkanda Singam EDM Version (Additional Song),149433
2022-09-19 10:44,Anirudh Ravichander,Vikram Vs Sandhanam - Background Score,38656
2022-09-19 10:46,Anirudh Ravichander,Lokiverse - Background Score,156330
2022-09-19 10:47,Anudeep Dev,"Megham Karigena (From ""Thiru"")",2951
2022-09-19 10:47,Anirudh Ravichander,Rolex Theme - Background Score,35865
2022-09-19 10:48,Ghibran,The Revelation (Interval BGM),86606
2022-09-19 10:48,Anirudh Ravichander,Pablo Sandhanam - Background Score,1448
2022-09-19 10:48,Sam C.S.,Dilli_s Swag,5970
2022-09-19 10:51,Kala Bhairava,"Krishna Trance (From ""Karthikeya 2"")",171442
2022-09-19 10:52,M. M. Keeravani,The Water,51875
2022-09-19 10:54,Blaaze,Roar Of RRR,111198
2022-09-19 10:54,Vijay Prakash,"Raamam Raaghavam (From ""Rrr"")",4392
2022-09-19 10:56,Sam C.S.,Night Is Dark,113000
2022-09-19 11:00,Anirudh Ravichander,Vikram - Title Track,218823
2022-09-19 11:04,A.R. Rahman,"Adheeraa (From ""Cobra"")",259139
2022-09-19 11:08,Sricharan Pakala,Pataas Pilla,1041
2022-09-19 11:08,Lijo George,"Akdi Pakdi (From ""Liger"")",1507
2022-09-19 11:08,Anirudh Ravichander,Wasted,1556
2022-09-19 11:08,Mani Sharma,Bhale Bhale Banjara,217250
2022-09-19 11:08,Ronak Agrawal,Kalki BGM,2512
2022-09-19 11:09,Thalapathy Vijay,"Jolly O Gymkhana (From ""Beast"")",4393
2022-09-19 11:09,Ghibran,Ratsasan Theme,79200
2022-09-19 11:21,Lipsika,Ra Ra Reddy I Am Ready,98720
2022-09-19 11:35,Lipsika,Ra Ra Reddy I Am Ready,160120
2022-09-19 12:10,Adnan Sami,O Madhu,16551
2022-09-19 12:10,Sid Sriram,Adiga Adiga,2120
2022-09-19 12:10,Sid Sriram,Naa Kanulu Yepudu,12120
2022-09-19 12:11,Chinna Ponnu,Mirchi,83448
2022-09-19 12:16,Devi Sri Prasad,Allegro,23
2022-09-19 12:16,Simha,Naughty Girl,1003
2022-09-19 12:16,Geetha Madhuri,Pakka Local,259329
2022-09-19 12:16,"Rahul Sipligunj, Mohana Bhogaraju",Iraga Iraga,25872
2022-09-19 12:16,Sagar,Lasku Tapa,1122
2022-09-19 12:21,Devi Sri Prasad,Naa Peru Meenakumari,260106
2022-09-19 12:25,"Muralidar, Suchitra",Ippatikinka,276034
2022-09-19 12:26,"Jessi Gift, Mamatha Mohandas",Sakkubayiney,41579
2022-09-19 12:26,"Kushi Murali, Sravana Bhargavi",Joramochindhi,2530
2022-09-19 12:30,"Malathi, Ranjith",Aa Ante,770
2022-09-19 12:30,"Mamatha Mohandas, Naveen",Akalesthey,1331
2022-09-19 12:30,"Mamatha Mohandas, Naveen",Akalesthey,1193
2022-09-19 12:30,Sonu Kakkar,Akkad Bakkad,0
2022-09-19 12:30,"Vasu, Sivani",Adaragottu,722
2022-09-19 12:30,"Vasu, Sivani",Adaragottu,1076
2022-09-19 12:30,Priya Hemesh,Diyalo Diyala,261960
2022-09-19 12:35,"Mamatha Mohandas, Naveen",Akalesthey,258967
2022-09-19 12:40,Sonu Kakkar,Akkad Bakkad,294373
2022-09-19 12:41,Devi Sri Prasad,Ammadu Let's Do Kummudu,66672
2022-09-19 15:47,Yuvan Shankar Raja,Arere Vaanaa,266773
2022-09-19 15:47,Yuvan Shankar Raja,Chiru Chiru,11702
2022-09-19 15:53,Harris Jayaraj,Mutyala Dhaarani,349583
2022-09-19 16:07,Amritavarshini KC,Chinuku Taake..,163480
2022-09-19 16:15,Aruna Sairam,The Panchakattu Song,294062
2022-09-19 16:15,Shankar Mahadevan,Ante Sundaraniki Promo Song,1272
2022-09-19 16:15,Vivek Sagar,Fiddle Joy,5128
2022-09-19 16:15,Vivek Sagar,Thera Theesindhi,4112
2022-09-19 16:15,Vivek Sagar,I Have A Dream,10420
2022-09-19 16:15,Vivek Sagar,Iyam Akashavani,0
2022-09-19 16:29,Suraj Santosh,Ee Babu Gariki...,178440
2022-09-20 01:39,Lipsika,Ra Ra Reddy I Am Ready,260000
2022-09-20 01:40,Thaman S,Thaar Maar Thakkar Maar,65860
2022-09-20 01:48,Nakash Aziz,"Ra Ra Rakkamma (From ""Vikrant Rona"")",148760
2022-09-20 01:49,Sunil Kashyap,"Waat Laga Denge (Telugu) [From ""Liger (Telugu)""]",82874
2022-09-20 01:50,Keerthana Sharma,"Attaanti Ittaanti (From ""Nenu Meeku Baaga Kavalsinavaadini"")",49777
2022-09-20 01:54,Vishal Chandrashekhar,Oh Sita Hey Rama,246412
2022-09-20 02:08,Vishal Chandrashekhar,Inthandham,107050
2022-09-20 02:37,Vishal Chandrashekhar,Oh Sita Hey Rama,246412
2022-09-20 02:40,Vishal Chandrashekhar,Inthandham,170113
2022-09-20 02:45,"Malathi, Ranjith",Aa Ante,305560
2022-09-20 02:49,"Mamatha Mohandas, Naveen",Akalesthey,258967
2022-09-20 02:52,Sonu Kakkar,Akkad Bakkad,157796
2022-09-20 02:52,"Ravi Varma, Suchitra",Attantode,1100
2022-09-20 02:52,Devi Sri Prasad,Ammadu Let's Do Kummudu,1477
2022-09-20 02:55,Devi Sri Prasad,Ammadu Let's Do Kummudu,208157
2022-09-20 03:00,"Ravi Varma, Suchitra",Attantode,302806
2022-09-20 03:05,Mangli,Bullet,699
2022-09-20 03:05,Uma Neha,"Bulreddy (From ""Sita"")",23
2022-09-20 03:05,Karthik,Chamakkuro,1103
2022-09-20 03:05,"Ranjith, Mamata Sharma",Ayyo Paapam,258427
2022-09-20 03:05,"Karthik, Geetha Madhuri",Bholo Ashta Lakshmi,403
2022-09-20 03:05,Hemachandra Vedala,"Bommali (From ""Billa"")",1588
2022-09-20 03:05,Silambarasan TR,Bujji Pilla,23
2022-09-20 03:09,Yuvan Shankar Raja,Arere Vaanaa,266773
2022-09-20 03:14,Yuvan Shankar Raja,Chiru Chiru,284466
2022-09-20 03:15,Yuvan Shankar Raja,Yedho,24160
2022-09-20 03:18,Vijay Prakash,Asku Laska Emo Emo,171897
2022-09-20 03:21,Pritam,"Kesariya (From ""Brahmastra"")",157941
2022-09-20 03:23,Amritavarshini KC,Chinuku Taake..,23
2022-09-20 03:23,Suraj Santosh,Ee Babu Gariki...,96390
2022-09-20 03:24,Haricharan,Merise Merise...,93420
2022-09-20 03:25,Ranjani Sivakumar,Aanandamayenu - Theme Song,51974
2022-09-20 03:31,Harris Jayaraj,Mutyala Dhaarani,371800
2022-09-20 03:32,Harris Jayaraj,Oh Ringa Ringa,24620
2022-09-20 03:34,Kala Bhairava,The Flute Of Srikrishna,89580
2022-09-20 03:35,Kala Bhairava,Presenting Karthikeya 2,22874
2022-09-20 03:36,Kala Bhairava,Karthikeya Intro,62181
2022-09-20 03:37,Kala Bhairava,Origin Of Abheeras,2703
2022-09-20 03:37,Kala Bhairava,Doctor Karthikeya,92677
2022-09-20 03:40,benny blanco,Bad Decisions (with BTS & Snoop Dogg),172714
2022-09-20 03:43,j-hope,Arson,159761
2022-09-20 03:46,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),4196
2022-09-20 03:46,BTS,Born Singer,599
2022-09-20 03:46,BTS,Run BTS,628
2022-09-20 03:46,BTS,Yet To Come,1394
2022-09-20 03:46,j-hope,MORE,180022
2022-09-20 03:46,BTS,For Youth,595
2022-09-20 03:49,BTS,Dynamite,199053
2022-09-20 03:52,BTS,Butter,164952
2022-09-20 04:16,BTS,Permission to Dance,158497
2022-09-20 04:26,BTS,Permission to Dance,208
2022-09-20 04:29,BTS,Life Goes On,207481
2022-09-20 04:33,BTS,Boy With Luv (Feat. Halsey),229773
2022-09-20 04:37,BTS,IDOL,222732
2022-09-20 04:41,BTS,FAKE LOVE,242333
2022-09-20 04:42,BTS,Spring Day,1528
2022-09-20 04:42,BTS,DNA,99606
2022-09-20 04:43,BTS,Not Today,13160
2022-09-20 04:48,Pritam,"Kesariya (From ""Brahmastra"")",268164
2022-09-20 04:54,Arijit Singh,"Phir Kabhi (From ""M.S.Dhoni - The Untold Story"")",818
2022-09-20 04:54,Pritam,Mere Dholna (Arijit Version),332585
2022-09-20 04:54,Shivai Vyas,Haan Ho Gayi Galti,1405
2022-09-20 04:54,Roop Kumar Rathod,Tujh Mein Rab Dikhta Hai,23
2022-09-20 04:54,Ash King,Baarish,23
2022-09-20 04:57,Pritam,Kabira,223459
2022-09-20 05:02,Benny Dayal,Daaru Desi,269200
2022-09-20 05:06,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",234722
2022-09-20 05:10,Sukhwinder Singh,Haule Haule,263967
2022-09-20 05:15,Arijit Singh,Zaalima,299333
2022-09-20 05:19,Pritam,Bhool Bhulaiyaa 2 Title Track,211666
2022-09-20 05:19,Tanzeel Khan,Befikar,24811
2022-09-20 05:22,ShaSings,Let Me Down Slowly / Mai Dhoondhne Ko Zamaney / Kabhi Jo Badal Barsey (Medley),3390
2022-09-20 05:22,Pritam,Ilahi,721
2022-09-20 05:22,Priya Saraiya,Sun Saathiya,704
2022-09-20 05:22,Pritam,Kalank (Title Track),943
2022-09-20 05:22,Joshua Aaron,Munbe Vaa,840
2022-09-20 05:22,Mika Singh,Ishqam,1198
2022-09-20 05:22,VIBIE,Saibo - Lofi Flip,710
2022-09-20 05:22,Palak Muchhal,"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",1677
2022-09-20 05:22,Rashid Ali,Kabhi Kabhi Aditi,139153
2022-09-20 05:23,Pritam,Ilahi,1107
2022-09-20 05:23,Madhur Sharma,Kali Kali Zulfon Ke (Lo-Fi),843
2022-09-20 05:23,Priya Saraiya,Sun Saathiya,71358
2022-09-20 05:23,Tanveer Evan,Main Royaan,280
2022-09-20 05:23,Dhvani Bhanushali,DYNAMITE,115
2022-09-20 05:23,Vismay Patel,Pal Behta Jaaye,1160
2022-09-20 05:28,Pritam,Khairiyat,280281
2022-09-20 05:32,Aditya Rikhari,Faasle,361
2022-09-20 05:32,Zaeden,socha na tha,5849
2022-09-20 05:32,Vishal-Shekhar,Nashe Si Chadh Gayi,237875
2022-09-20 05:32,Stebin Ben,Mera Dil Bhi Kitna Pagal Hai - Recreated Version,736
2022-09-20 05:32,Jatin-Lalit,Chand Sifarish,986
2022-09-20 05:32,Pritam,"Channa Mereya (From ""Ae Dil Hai Mushkil"")",1984
2022-09-20 05:32,Pratsofficial,Aziyat 2.0 - Reprise Version,650
2022-09-20 05:32,Farhan Akhtar,Senorita,2303
2022-09-20 05:32,Joyditya Verma,Let me down slowly X Mai dhoondne ko zamaane - Acoustic,1382
2022-09-20 05:34,Pritam,Hawayein,102711
2022-09-20 06:00,Ravi Basrur,Falak Tu Garaj Tu,0
2022-09-20 06:00,Asim Azhar,Jo Tu Na Mila,716
2022-09-20 06:00,Aditya Rikhari,Samjho Na,0
2022-09-20 06:00,Pritam,Ami Je Tomar Tandav,542
2022-09-20 06:00,Pritam,Hawayein,2694
2022-09-20 06:00,Suraj Jagan,Give Me Some Sunshine,461
2022-09-20 06:05,Pritam,"Kumkumala Audio Teaser (From ""Brahmastra (Telugu)"")",0
2022-09-20 06:05,Dominique Cerejo,Sooraj Ki Baahon Mein,383
2022-09-20 06:05,Shafqat Amanat Ali,Dildaara (Stand By Me),1160
2022-09-20 06:05,Stebin Ben,Thoda Thoda Pyaar,0
2022-09-20 06:05,Jasleen Royal,Nachde Ne Saare,23
2022-09-20 06:05,Ayushmann Khurrana,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",757
2022-09-20 06:05,OAFF,Doobey,553
2022-09-20 06:05,Kanishk Seth,"Rangisari (From ""Jugjugg Jeeyo"")",8915
2022-09-20 06:05,Pritam,Ami Je Tomar Tandav,3092
2022-09-20 06:05,Tanishk Bagchi,"Bolna (From ""Kapoor & Sons (Since 1921)"")",767
2022-09-20 06:05,Shrylox,Aarmabh Hai Prachand X Polozehnie,0
2022-09-20 06:05,Pritam,Shayad,1567
2022-09-20 06:05,Stebin Ben,Chupana Bhi Nahi Aata - Recreated Version,17
2022-09-20 06:05,Jasleen Royal,"The Fall - From ""Runway 34""",1103
2022-09-20 06:05,Akhil Sachdeva,"Humsafar (From ""Badrinath Ki Dulhania"")",900
2022-09-20 06:05,Madhur Sharma,Kali Kali Zulfon Ke,5988
2022-09-20 06:05,Himesh Reshammiya,Hookah Bar,0
2022-09-20 06:05,Suraj Jagan,Give Me Some Sunshine,247346
2022-09-20 06:05,Pritam,Subhanallah,730
2022-09-20 06:06,Kala Bhairava,"Komuram Bheemudo (From ""RRR"")",3233
2022-09-20 06:06,Kala Bhairava,"Komuram Bheemudo (From ""RRR"")",30053
2022-09-20 06:13,Arijit Singh,"Mast Magan (From ""2 States"")",280161
2022-09-20 06:18,Barney Sku,Your Eyes,573
2022-09-20 06:18,Mohit Chauhan,Pee Loon,26991
2022-09-20 06:18,Sona Mohapatra,Ambarsariya,978
2022-09-20 06:18,Pritam,Raabta,845
2022-09-20 06:18,Neeraj Shridhar,Tum Hi Ho Bandhu,0
2022-09-20 06:18,Monu Music,O More Saiyaan,0
2022-09-20 06:22,Aditya Rikhari,Kya Karein,23
2022-09-20 06:22,Pritam,Dil Ibaadat,0
2022-09-20 06:22,Pritam,Tum Se Hi,0
2022-09-20 06:22,Jeetu Sharma,Har Har Shambhu Shiv Mahadeva,9400
2022-09-20 06:22,A.R. Rahman,Rait Zara Si,0
2022-09-20 06:22,Monali Thakur,Sawaar Loon,260
2022-09-20 06:22,A.R. Rahman,Enna Sona,213632
